userId,movieId,ratting,timestamp,last,histHighRatedMovieIds,negHistMovieIds,gender,age,occupation,zipCode,title,genres,label
3202,3623,4,968576026,1.0,1907|2394|653|1544|733|165|1573|367|2881|3408,728|3897|3947|1327|382|1509|1608|814|3452|3748,F,18,4,24060,Mission: Impossible 2 (2000),Action|Thriller,1
3734,3623,4,966194571,1.0,145|253|780|2431|434|3273|3316|3146|3793|3785,3142|3066|989|3453|1056|2064|243|1453|3554|887,M,18,4,77840,Mission: Impossible 2 (2000),Action|Thriller,1
4207,3623,4,965328822,1.0,1084|909|924|1251|2728|3668|2729|3451|3168|1013,3726|629|1408|3934|1277|626|3269|3763|2461|3394,M,35,1,90731,Mission: Impossible 2 (2000),Action|Thriller,1
4536,3623,3,964718949,1.0,296|1213|2762|1240|441|1136|293|1200|2959|3793,2809|453|795|3602|1321|1578|3024|1974|3027|3685,M,18,12,53715,Mission: Impossible 2 (2000),Action|Thriller,0
5154,3623,5,961961069,1.0,2000|2001|3082|736|780|434|3113|1587|2002|3300,578|3036|1299|2132|1791|2979|3042|1665|2680|3476,M,25,16,20007,Mission: Impossible 2 (2000),Action|Thriller,1
5308,3623,3,960935593,1.0,2571|2011|1584|3467|1304|590|1201|3510|3513|3555,1743|3012|3454|2318|2719|3838|736|105|771|1220,M,56,7,27410,Mission: Impossible 2 (2000),Action|Thriller,0
594,1958,4,975900858,1.0,2874|1395|2321|1968|1060|2109|3210|1663|1883|2302,1196|3031|3729|3872|216|1053|1624|2242|1517|3868,F,56,13,60076,Terms of Endearment (1983),Comedy|Drama,1
3846,1958,5,978751736,1.0,3526|1968|3039|2463|1307|2918|2791|2407|3448|3868,149|2447|624|2940|780|1952|1495|3218|201|3083,M,35,0,33884,Terms of Endearment (1983),Comedy|Drama,1
4737,1958,5,963282793,1.0,2973|3613|1079|2463|1395|2797|1202|2290|3448|2352,2934|2602|813|3273|3073|3016|1206|1843|2294|3845,M,35,16,19003,Terms of Endearment (1983),Comedy|Drama,1
595,3831,4,983261337,1.0,47|733|1834|2353|350|377|3176|163|349|454,2967|3323|3501|3059|1854|935|147|724|2940|3449,M,25,7,10019,Saving Grace (2000),Comedy,1
1107,3831,4,1003887903,1.0,1265|2302|2829|1476|1894|317|1923|1042|708|2762,2356|844|419|810|381|1256|2132|1995|1537|3442,F,50,1,02324,Saving Grace (2000),Comedy,1
3437,3831,5,985966852,1.0,593|678|1207|3189|3481|3911|3948|3052|2908|3897,2966|1743|2601|2038|812|2885|3420|2743|2943|389,F,25,0,37203,Saving Grace (2000),Comedy,1
4223,3831,4,967559209,1.0,1721|3733|1962|2433|1682|534|361|230|1177|292,2675|138|145|1605|2201|3816|678|3860|3130|3803,F,35,17,60148,Saving Grace (2000),Comedy,1
596,3325,2,975893860,1.0,1282|2791|1580|551|3755|648|144|804|1544|3173,3564|171|3694|1666|1135|3675|308|821|2867|2789,F,25,1,01950,"Next Best Thing, The (2000)",Comedy|Drama,0
883,3325,4,975730347,1.0,589|1171|3155|2160|110|3512|3481|3555|3753|3124,2868|123|3632|591|2634|2197|1950|1872|313|151,F,35,14,92673,"Next Best Thing, The (2000)",Comedy|Drama,1
1136,3325,3,974956936,1.0,161|2916|3256|1805|2353|349|1480|454|3510|3753,584|977|3713|1997|2904|3434|268|1646|1724|2016,F,35,7,90274,"Next Best Thing, The (2000)",Comedy|Drama,0
2685,3325,3,973377187,1.0,440|1721|39|377|11|1094|2291|1617|164|3148,2965|1271|2001|159|998|2741|2578|545|1585|2255,M,45,7,02116,"Next Best Thing, The (2000)",Comedy|Drama,0
5347,3325,3,960668947,1.0,292|648|1722|10|3274|315|1552|3006|2959|3082,2154|3919|192|3333|1294|254|1943|2197|2705|1831,M,25,6,53705,"Next Best Thing, The (2000)",Comedy|Drama,0
598,21,4,975896593,1.0,2333|3160|3753|2686|2396|2700|110|2571|1610|457,113|1652|2895|2501|3140|3936|1347|1604|3193|3472,M,35,7,95476,Get Shorty (1995),Action|Comedy|Drama,1
824,21,4,975553195,1.0,1953|745|2804|2300|1147|914|1220|1242|2985|1210,741|857|1663|2599|1944|2804|3374|1336|2333|2337,M,35,12,94530,Get Shorty (1995),Action|Comedy|Drama,1
3048,21,4,970183865,1.0,2028|110|1242|1291|1912|3576|1610|1954|733|1374,1651|125|2026|1387|1088|629|2477|132|146|3220,M,18,2,02066,Get Shorty (1995),Action|Comedy|Drama,1
5096,21,3,1003274522,1.0,2289|334|1694|515|994|1673|3246|1704|1639|1060,1472|3439|3442|368|2970|3458|2517|1750|1968|3331,M,25,11,75206,Get Shorty (1995),Action|Comedy|Drama,0
5932,21,3,957224997,1.0,1208|2028|589|3267|457|474|2916|377|1277|480,2224|1727|3934|1453|741|2093|1117|2863|2701|294,M,18,14,90038,Get Shorty (1995),Action|Comedy|Drama,0
601,2106,2,975887788,1.0,1921|3863|1909|780|2762|16|1343|2122|1222|1090,3493|957|3457|3468|3247|1068|1289|2994|3866|1896,F,18,20,06320,Swing Kids (1993),Drama|War,0
602,2986,4,975878509,1.0,2530|2615|2665|2699|1320|1690|2034|3926|2672|185,3756|2042|830|363|3104|3129|2845|1883|3355|1923,F,56,6,14612,Robocop 2 (1990),Action|Crime|Sci-Fi,1
652,2986,1,975703182,1.0,2278|3044|1754|454|1396|32|1584|780|1917|1590,1358|1206|48|910|762|632|286|1049|1316|3063,M,18,20,12222,Robocop 2 (1990),Action|Crime|Sci-Fi,0
1637,2986,3,974715821,1.0,435|2046|1320|196|1037|1391|519|1917|2053|1590,787|2159|2294|3097|2555|287|344|84|1537|2936,M,56,0,90049,Robocop 2 (1990),Action|Crime|Sci-Fi,0
604,3893,3,975872755,1.0,2273|1385|736|1479|95|1379|1616|376|165|3948,823|1635|865|2375|2228|2515|2733|917|3582|2913,M,45,17,32256,Nurse Betty (2000),Comedy|Thriller,0
1501,3893,1,996244823,1.0,899|2268|918|150|2762|953|2501|3733|3578|3751,2166|551|2146|898|350|1814|3144|2004|2958|3923,M,25,11,75801,Nurse Betty (2000),Comedy|Thriller,0
1864,3893,4,974695566,1.0,2068|2444|1154|47|3948|3928|3925|3910|3911|3903,2778|1225|2107|3711|3403|851|3466|2424|3081|208,M,35,7,94306,Nurse Betty (2000),Comedy|Thriller,1
2632,3893,3,973613770,1.0,1459|695|1711|1597|1892|350|517|3936|3926|3911,1760|2605|1174|2141|3375|853|3147|25|1132|2808,M,56,0,43528,Nurse Betty (2000),Comedy|Thriller,0
2977,3893,2,971021591,1.0,2145|932|1639|318|2997|2975|2763|2714,346|3399|3555|3516|1509|2684|1115|2300,F,18,4,48104,Nurse Betty (2000),Comedy|Thriller,0
3326,3893,4,978144566,1.0,1286|2657|3483|277|1544|3785|1608|1387|3897|3408,3765|3683|976|703|1116|105|3648|2465|2877|928,M,45,7,64138,Nurse Betty (2000),Comedy|Thriller,1
5183,3893,4,971099006,1.0,339|2718|15|1923|3159|3753|1729|3683|3793|3160,371|804|488|2816|2525|436|3356|3502|1690|1109,F,18,20,45202,Nurse Betty (2000),Comedy|Thriller,1
5382,3893,3,1018931588,1.0,3253|2081|1073|1682|2402|3113|3081|2762|3793|3452,631|3825|2377|332|1443|1856|2891|2180|3095|408,M,18,4,07461,Nurse Betty (2000),Comedy|Thriller,0
610,3162,2,975863149,1.0,1356|2393|2021|858|318|1224|1299|265|3683|3037,2668|358|1169|3063|3355|912|2043|418|1393|3752,M,25,4,77025,Simpatico (1999),Comedy|Drama,0
613,32,4,975812238,1.0,994|2997|1|529|1095|2291|247|1179|300|2427,3716|555|367|271|442|188|3374|1098|398|2733,M,35,20,10562,Twelve Monkeys (1995),Drama|Sci-Fi,1
2649,32,5,973634189,1.0,2985|610|1299|1960|1090|1298|1222|3476|1092|517,3823|2544|2683|3080|482|309|3002|401|546|1237,M,25,16,80126,Twelve Monkeys (1995),Drama|Sci-Fi,1
2690,32,3,973344717,1.0,3741|3362|1953|3498|1954|593|1213|318|608|800,2798|3272|206|760|1846|92|176|2391|632|738,M,25,7,24210,Twelve Monkeys (1995),Drama|Sci-Fi,0
3302,32,3,968031680,1.0,1374|1028|50|318|2447|110|2571|1179|1089|457,544|151|1815|738|3495|1904|1985|1924|2447|2312,M,25,17,74074,Twelve Monkeys (1995),Drama|Sci-Fi,0
617,1086,4,975801668,1.0,110|1259|3300|3578|912|904|1950|1617|800|1212,1705|2807|1024|475|1771|3898|2187|1739|1330|2058,F,25,7,92117,Dial M for Murder (1954),Mystery|Thriller,1
1939,1086,5,974700008,1.0,1334|2346|2173|1284|904|913|2076|800|492|3386,3609|791|1752|1280|491|1850|3608|3267|1625|865,F,35,2,94930,Dial M for Murder (1954),Mystery|Thriller,1
5033,1086,4,962560423,1.0,1951|1088|2941|904|1950|1212|1264|906|913|2206,762|738|1087|2263|1126|184|3474|3159|2121|1654,F,56,13,60506,Dial M for Murder (1954),Mystery|Thriller,1
618,2624,5,975800849,1.0,589|2858|3481|3578|2791|3624|1171|3917|70|3579,3746|230|2281|799|30|1357|429|619|1043|830,M,25,0,74105,After Life (1998),Drama,1
974,2624,4,975107246,1.0,298|1079|1174|2599|1230|2973|1270|1307|2359|1250,1107|3831|298|444|3544|3393|588|2776|675|1186,M,35,19,94930,After Life (1998),Drama,1
620,19,2,975801446,1.0,1580|543|3254|380|1895|2706|344|500|333|370,3310|1575|665|852|775|333|3125|1218|4|3205,M,18,0,13210,Ace Ventura: When Nature Calls (1995),Comedy,0
4866,19,4,962820068,1.0,2134|3258|1380|1018|2805|586|2378|2038|1646|520,258|1785|3621|2928|2760|2235|41|759|902|3186,M,56,12,04085,Ace Ventura: When Nature Calls (1995),Comedy,1
624,3844,4,1045355829,1.0,1244|1245|417|1719|595|1485|2693|1281|3341|2427,2840|2783|1336|3530|1217|3823|2453|1675|2184|1714,M,25,1,75207,Steel Magnolias (1989),Drama,1
5468,3844,2,967834724,1.0,1884|551|627|353|1377|371|1372|2844|2894|2252,3072|859|3442|3756|2588|433|3714|1504|1393|1365,M,25,12,94618,Steel Magnolias (1989),Drama,0
629,343,5,975785392,1.0,374|2430|258|1359|3754|2053|8|1460|1707|1588,600|2034|3194|3636|1708|2483|161|953|682|2745,F,1,10,48154,"Baby-Sitters Club, The (1995)",Children's,1
630,1278,5,976207357,1.0,34|1|3363|2997|1292|2349|232|1641|348|1073,773|2127|2723|1690|3740|2676|842|380|2392|1257,F,35,14,80525,Young Frankenstein (1974),Comedy|Horror,1
3242,1278,4,968353640,1.0,1587|3208|2858|2396|1269|3035|1226|3114|1270|1276,2875|1160|46|781|354|3718|1125|1301|1513|2877,M,50,13,94089,Young Frankenstein (1974),Comedy|Horror,1
4887,1278,5,962850351,1.0,2794|2263|2143|2372|2374|2735|2717|2478|2375|2959,3162|3381|680|3559|2632|2765|2294|2367|2504|2803,M,18,2,19072,Young Frankenstein (1974),Comedy|Horror,1
5335,1278,4,960765600,1.0,1265|2080|1291|1617|3072|1907|1219|1476|1198|1266,1016|1050|1869|3116|1086|695|644|1101|3434|1518,M,25,14,75093,Young Frankenstein (1974),Comedy|Horror,1
631,1031,5,975782832,1.0,454|2384|1099|1747|3510|3036|2496|2115|785|1339,1910|3561|509|3447|1971|2510|782|1748|1169|2640,M,35,17,28601,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,1
3869,1031,4,965848004,1.0,2791|2858|2706|11|3421|2294|1917|1784|3107|2174,2243|3658|3465|2578|97|1291|2189|1335|1740|1100,M,18,17,63544,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,1
4879,1031,3,963000651,1.0,3492|1254|3153|29|2968|2161|2005|2115|1019|107,3653|2118|1471|2017|2472|1289|2855|3950|3854|2876,M,25,3,60626,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,0
632,379,4,975776512,1.0,329|2046|3269|2628|1676|1876|426|2393|1917|748,3435|3127|2703|3303|1487|2482|3609|2373|2544|930,M,45,17,07649,Timecop (1994),Action|Sci-Fi,1
3815,379,3,965958982,1.0,2247|3506|2302|1777|2779|1285|2706|1010|3210|89,2140|1123|2981|1826|2955|1169|3752|3404|1616|1660,M,25,17,53406,Timecop (1994),Action|Sci-Fi,0
635,1243,4,979143120,1.0,232|1234|3088|2791|933|1188|1948|348|3507|1079,462|3475|1445|3848|1900|1334|814|2448|2937|2593,M,56,17,33785,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1
1276,1243,4,974798931,1.0,671|2918|2797|440|1392|3039|892|2109|2174|1965,1137|1258|2175|3493|654|2709|1458|2456|1404|3420,M,35,17,94041,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1
3237,1243,4,968360025,1.0,32|34|720|235|1245|296|778|800|162|1188,549|2186|3236|653|3817|3474|2678|3316|2687|2957,M,35,7,05401,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1
636,3156,5,975753027,1.0,316|2012|3697|2615|442|1876|1320|1917|1690|1391,1591|2422|3437|2894|3353|3785|671|3424|433|633,M,18,20,92055,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,1
3458,3156,5,967248611,1.0,1821|830|2316|1453|2253|1367|3248|2996|2701|2559,405|1371|2354|984|431|2661|3172|659|1146|895,M,45,0,02131,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,1
5186,3156,3,961730448,1.0,1580|610|1909|2407|1527|2011|2528|3698|327|512,1641|3342|2047|1820|3083|1265|3943|257|3638|228,M,35,12,96555,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,0
5969,3156,3,961629326,1.0,3157|2355|3552|1220|2406|2352|3536|3578|3615|2883,3384|156|3002|2662|2848|1348|2954|3865|632|3479,M,45,13,77706,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,0
637,1379,3,975739614,1.0,2662|2527|1947|1307|2987|1073|919|2919|1278|1378,330|471|344|1477|804|1253|1672|3234|952|805,M,35,12,97132,Young Guns II (1990),Action|Comedy|Western,0
2845,1379,4,972526985,1.0,2571|32|1210|2640|1396|1527|1580|1266|590|553,3573|1057|3059|1334|3054|3370|526|2047|2771|937,M,25,4,74074,Young Guns II (1990),Action|Comedy|Western,1
4126,1379,2,1046029514,1.0,47|1073|485|1023|2997|1374|2294|3300|1278|1378,2646|749|1409|1664|1079|510|805|1081|2816|1915,M,25,17,53188,Young Guns II (1990),Action|Comedy|Western,0
5260,1379,1,962497987,1.0,1258|2174|2872|1019|1094|969|1266|1283|2921|1201,2208|713|2937|1427|3827|1752|3425|2502|1701|2711,M,35,7,78705,Young Guns II (1990),Action|Comedy|Western,0
638,3863,3,975732629,1.0,3070|2420|3608|3479|2111|2134|2001|2261|1587|2005,3854|1687|1989|1082|3246|2796|525|2368|3520|331,M,25,6,77584,"Cell, The (2000)",Sci-Fi|Thriller,0
875,3863,5,975275012,1.0,2571|1345|1784|2395|3408|231|112|2714|2771|3646,138|1513|86|3906|696|3246|948|3828|2599|2532,M,1,10,94707,"Cell, The (2000)",Sci-Fi|Thriller,1
1376,3863,3,974868012,1.0,3147|535|1094|3246|428|2071|1466|3252|3148|1633,2117|655|2383|1110|212|1770|750|2754|1877|1977,F,45,1,32750,"Cell, The (2000)",Sci-Fi|Thriller,0
2282,3863,4,998255967,1.0,2194|3703|1214|1287|2406|2366|377|3317|3155|3005,262|981|1168|2303|1602|2491|712|3785|1994|3009,M,50,2,32117,"Cell, The (2000)",Sci-Fi|Thriller,1
639,839,3,990329327,1.0,2019|2779|2095|2054|2453|2399|590|2410|2411|2412,1841|3905|3575|1571|1603|2975|2662|2917|2817|3709,M,45,17,85202,"Crow: City of Angels, The (1996)",Action|Thriller,0
5599,839,1,959215685,1.0,780|493|145|2023|3082|3178|2006|292|3274|434,684|1380|1105|3781|2043|2862|3575|3462|1673|124,M,35,7,90020,"Crow: City of Angels, The (1996)",Action|Thriller,0
641,265,4,1019443358,1.0,2064|1966|1235|1|3897|953|1300|2996|1307|1265,3890|1785|1061|2718|946|766|1177|1548|2888|1566,F,35,0,55116,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,1
2083,265,5,974656184,1.0,1206|1240|2391|2321|1982|1997|2009|2336|1028|778,1162|505|912|3375|2828|2606|1632|2670|1613|2178,M,18,4,64920,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,1
2778,265,5,981276562,1.0,1041|586|800|866|994|720|778|2352|2797|1078,3778|1957|777|2585|2263|1739|2315|2013|1848|3584,M,56,13,94025,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,1
3704,265,5,983466920,1.0,2542|1732|1662|164|532|2764|3893|3915|1|2384,2770|3576|1831|3090|804|1631|2559|886|2200|903,F,35,0,04255,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,1
644,2497,1,975737758,1.0,1230|1247|916|2020|930|2291|293|1912|2858|101,1289|1773|1458|1971|2804|1200|2812|1610|1265|2306,M,25,20,93704,Message in a Bottle (1999),Romance,0
646,3811,3,975782957,1.0,168|1544|153|2421|2524|3257|1|595|919|1012,591|2930|515|2359|2942|3784|852|437|1244|2798,M,35,7,08505,Breaker Morant (1980),Drama|War,0
647,1518,4,975715515,1.0,3146|88|3544|2953|487|2905|1429|480|377|2058,3009|1784|380|1256|3431|2354|3694|2605|3641|2513,M,35,12,85224,Breakdown (1997),Action|Thriller,1
648,2612,4,1044744417,1.0,2280|2166|3526|345|302|2628|260|1196|923|2926,1050|1222|3786|2554|3636|2748|2000|3278|1879|2508,F,25,12,94131,Mildred Pierce (1945),Drama,1
649,365,3,985224419,1.0,3865|2762|1516|2231|1704|2028|10|1097|3052|32,1334|1132|3852|2588|513|1508|1323|1350|1900|441,M,25,4,80526,Little Buddha (1993),Drama,0
651,2531,3,975979344,1.0,3688|344|3693|3525|2772|3506|3235|3590|3639|2524,2381|369|2446|94|1663|1084|59|2109|3540|718,M,35,7,20895,Battle for the Planet of the Apes (1973),Action|Sci-Fi,0
2473,2531,3,974150502,1.0,2529|2948|480|110|1965|3624|293|3555|70|3173,2042|2885|922|595|3022|466|2560|3381|1504|458,M,25,12,98105,Battle for the Planet of the Apes (1973),Action|Sci-Fi,0
3823,2531,4,965954724,1.0,1125|1025|364|188|1037|3015|2407|2530|2021|1022,2096|3948|1126|3232|1777|3485|428|772|3161|2646,M,56,7,93711,Battle for the Planet of the Apes (1973),Action|Sci-Fi,1
657,3117,3,978110441,1.0,43|2692|2395|2396|314|2762|2702|3114|3176|2987,1404|716|360|427|2326|599|1027|1142|33|2283,F,50,13,34691,Ride with the Devil (1999),Drama|Romance|War,0
659,534,3,975691407,1.0,34|2106|1682|11|1624|3271|3148|1680|2125|1735,2183|89|218|836|743|3155|2140|3137|3733|1332,F,25,0,28134,Shadowlands (1993),Drama|Romance,0
3049,534,4,970183906,1.0,85|2065|1277|915|943|2243|2100|838|342|1542,2658|2528|712|719|2379|1630|879|2148|1903|1885,F,50,0,02421,Shadowlands (1993),Drama|Romance,1
5108,534,5,962341837,1.0,900|899|914|1947|1035|3545|1416|1093|919|3629,809|3181|223|3|1693|1611|2699|1768|1200|1682,F,25,9,93940,Shadowlands (1993),Drama|Romance,1
660,3513,4,977925191,1.0,1797|2747|476|3769|2779|1907|3740|1380|1727|3185,868|2383|2818|3142|3074|3574|421|3593|285|2714,M,45,16,70507,Rules of Engagement (2000),Drama|Thriller,1
676,3513,3,977351057,1.0,1387|3536|2080|2371|3033|2706|3591|2889|1380|785,1227|764|1855|281|942|799|3744|3142|3370|2415,M,18,16,55129,Rules of Engagement (2000),Drama|Thriller,0
1031,3513,3,975265296,1.0,1253|1396|3175|2287|1653|1676|2140|3927|780|2407,1602|3374|44|2165|3192|824|1141|1028|694|1640,M,35,16,19803,Rules of Engagement (2000),Drama|Thriller,0
3355,3513,3,969947820,1.0,1036|50|1249|1176|3307|912|1193|541|1263|1250,976|1646|1382|1012|3821|2490|1868|3557|3120|1364,M,25,1,400060,Rules of Engagement (2000),Drama|Thriller,0
661,1245,5,975702117,1.0,1213|3468|318|1207|1225|924|1193|3011|2310|3037,430|571|3914|1741|2529|1740|1553|3086|3716|2265,M,45,1,13114,Miller's Crossing (1990),Drama,1
928,1245,4,975196329,1.0,921|3685|348|1885|1916|931|1962|1295|492|2318,1833|1485|2408|131|129|377|2897|3165|1652|2511,F,56,16,98199,Miller's Crossing (1990),Drama,1
662,694,4,975664318,1.0,2617|2167|1527|3082|1876|1377|165|170|849|1752,2970|999|439|1852|2424|3637|2529|1092|620|322,M,18,4,99163,"Substitute, The (1996)",Action,1
663,2903,3,975653448,1.0,2793|2448|1644|1258|2288|1994|1321|2746|2003|1974,1955|3473|2725|183|3270|1263|2679|2332|2593|2616,F,25,7,12345,Psycho III (1986),Horror|Thriller,0
1297,2903,2,975105610,1.0,2571|1610|3101|163|1717|481|18|2177|1644|2523,37|1527|417|3556|1936|321|3458|516|2973|477,M,25,7,92109,Psycho III (1986),Horror|Thriller,0
665,1529,5,975645741,1.0,1258|799|253|1387|2716|2003|1407|2288|1982|1219,1724|2828|476|1544|247|419|1149|1270|2088|751,M,18,2,13317,Nowhere (1997),Drama,1
666,2966,4,975642540,1.0,1175|1396|32|3819|2300|2289|2731|971|915|933,1696|149|522|2837|2178|345|1032|807|1748|815,F,18,0,08540,"Straight Story, The (1999)",Drama,1
667,2143,3,1030005799,1.0,2571|1221|1222|1343|1527|2916|1240|1339|1374|1290,2180|2421|1135|3526|3789|527|2921|3912|699|1413,M,25,18,98438,Legend (1985),Adventure|Fantasy|Romance,0
668,1339,1,975636250,1.0,50|457|608|2762|47|474|1610|2278|3044|1197,2062|2640|2657|1061|2462|1471|652|3212|3921|3393,F,25,3,22042,Bram Stoker's Dracula (1992),Horror|Romance,0
669,3827,3,975635232,1.0,783|2294|1688|364|3054|3328|3744|3578|3793|3275,164|125|2558|644|2854|3811|1382|619|3692|722,M,25,17,30307,Space Cowboys (2000),Action|Sci-Fi,0
984,3827,3,988261273,1.0,1293|2988|2420|2745|2240|1129|3117|3897|3424|3853,762|2475|1097|3215|3765|3845|636|662|3644|194,M,50,16,92129,Space Cowboys (2000),Action|Sci-Fi,0
1086,3827,2,988529182,1.0,3535|3148|1358|1250|1228|3948|3912|3897|3910|3129,3437|2956|1984|1173|808|986|2380|1793|1039|2195,M,18,4,98225,Space Cowboys (2000),Action|Sci-Fi,0
1247,3827,4,974829293,1.0,923|1284|2651|3334|943|2398|3628|3751|3793|3578,461|2870|3672|3577|3489|1000|1819|906|1863|1707,M,35,0,92649,Space Cowboys (2000),Action|Sci-Fi,1
1308,3827,4,974862667,1.0,733|1693|3897|3793|3948|3326|110|3555|1197|3753,298|282|893|1292|766|2659|1677|1275|2060|2979,M,1,10,75082,Space Cowboys (2000),Action|Sci-Fi,1
1886,3827,4,974693517,1.0,1259|589|2454|3409|1580|70|3897|3952|527|1233,374|3019|3868|1349|2651|2396|3283|68|3175|992,M,25,12,94086,Space Cowboys (2000),Action|Sci-Fi,1
3156,3827,3,991487569,1.0,1597|316|2763|1527|89|2540|368|3753|3623|3852,1759|2106|2214|1322|371|1373|1680|2766|1126|1758,M,35,7,07663,Space Cowboys (2000),Action|Sci-Fi,0
3211,3827,2,969198167,1.0,923|1299|1219|3022|908|1252|3468|306|1225|1956,974|722|777|547|2059|1087|35|3828|2246|2673,M,50,16,20015,Space Cowboys (2000),Action|Sci-Fi,0
4327,3827,3,979930184,1.0,2763|1092|3481|2912|2501|2890|3510|3535|3316|3185,3717|1061|3032|2482|1086|1299|2393|1569|3230|1764,M,35,17,37221,Space Cowboys (2000),Action|Sci-Fi,0
4704,3827,3,965744907,1.0,2090|2083|2565|904|457|1387|1610|2716|2762|3793,3371|3136|3072|2394|2989|619|3516|1476|3828|2307,M,18,20,02601,Space Cowboys (2000),Action|Sci-Fi,0
5426,3827,3,973837015,1.0,141|1552|257|2431|2605|168|3770|2706|2683|3753,1950|3048|2897|1109|2905|190|3023|96|1543|2650,M,25,14,95821,Space Cowboys (2000),Action|Sci-Fi,0
670,1673,3,975629003,1.0,3897|3911|3949|3910|1248|1250|908|2624|1249|1259,1180|3321|563|2321|3639|3703|11|3787|1981|1796,M,25,12,30303,Boogie Nights (1997),Drama,0
2097,1673,3,995913182,1.0,2987|3948|3793|3744|2617|2762|1537|47|913|3915,2377|2963|932|1333|2924|3924|1979|3951|3819|2146,M,18,5,48504,Boogie Nights (1997),Drama,0
672,1220,3,975626059,1.0,858|1221|1387|2028|457|1036|1304|2947|1954|1200,2125|2057|2179|1213|3742|3862|2283|2896|1670|1720,M,35,7,46845,"Blues Brothers, The (1980)",Action|Comedy|Musical,0
3063,1220,5,970017878,1.0,1196|1198|1204|1085|1291|1210|3544|498|50|3705,3264|1688|2847|3572|54|640|97|3468|2529|3453,M,18,4,03106,"Blues Brothers, The (1980)",Action|Comedy|Musical,1
3775,1220,5,966040829,1.0,3591|543|417|1425|785|2502|1127|1270|1172|1197,1105|2110|2923|545|3581|1121|3076|365|2543|1759,M,35,12,14619,"Blues Brothers, The (1980)",Action|Comedy|Musical,1
4116,1220,4,1002429067,1.0,3418|3654|1387|1953|2944|2948|2949|3635|2947|3639,390|2008|1963|777|663|409|3780|2501|1010|186,M,35,7,07040,"Blues Brothers, The (1980)",Action|Comedy|Musical,1
5993,1220,3,956863869,1.0,904|930|2186|1219|1358|919|594|1947|1028|1035,2194|1026|1514|2841|1037|3567|2154|1387|1421|567,F,50,20,50010,"Blues Brothers, The (1980)",Action|Comedy|Musical,0
